document	label
 올리브영에 갔다가 없어서 검색해보고 샀는데 가격 더 싸고 배송도 빨라서 좋았어요 색이 되게 진하 고선명 해서 조금만 바르고 음파 음파 해서 쓰고 있어요 안 끈적 해서 좋아요	1
색깔 다홍빛 레드에요 너무 만족하며 여행 갈 때도 잘 쓰고 왔어요 지속력 최강인 듯 요 ㅋㅋㅋ 재 구입 의사 있어요 너무 좋네요	1
색감이 너무 예쁘네 오 실키 한 느낌이고 발색 지속력 좋습니다	1
 색상 완전 가을 가을 해요 버건디 느낌 가격 착하고 너무 맘에 속 들어요 삐아 개안은 것 같아요	1
 색상 예쁜데 부러져서 뚜껑에 붙어왔어요. 교환하기엔 너무 귀찮아서 다시 어찌어찌 봉합해서 쓰고 있는데 부러질까 불안해요	1
맘에 쏙 들어요 희기는 제 블로그에 남길게 용정 말 발색도 좋고 저렴하고 빠른 배송 또 또 감동 감사해요	1
건조한 립이라 좀 매트하긴 한데 색상 예쁘네 오	1
그냥 다 예뻐요 다ㅠㅠㅠ 제가 갈웜에 약간 겨울쿨톤 걸쳤는데 강적 빼고는 다 예쁩니다ㅠㅠㅠ강적도 색상 예쁜데 저랑 안 어울리더라고요... 발림성도 좋고 많이 건조하지 않아요	1
 저렴하게 잘 구매한 것 같아요 발색 진하고 잘 지워지지 않아 더욱 좋은 것 같아요 적극 추천 합니다	1
 색상 예쁩니다. 그런데 너무 잘 지워지네요	1
 색상 생각보다 쨍해요.	0
매트한 립스틱 찾았는데 딱 찾던 품질이에요.. 색상 너무 이뻐요	1
매트 하고 가벼운 텍스처의 립스틱입니다. 립케어 잘하고 나서 가볍게 발라주면 입술도 편하고 지속력도 좋아요	1
봄 신상답게 은은한 핑크라 부담스럽지 않게 바를 수 있을 것 같아요 지속력 좋고 발색 좋아서 강추 하는 품질입니다	1
 색상도 너무 맘에 들고 입술에 착착 붙어 지속력 너무 좋아요	1
겉은 뽀송하면서도 속은 건조하지 않게 발리는 데다 지속력 가지 좋아서 너무 좋아요 벨벳 라인 맛 5개째 구매인데 계속 업데이트되니 안 살 수가 없네요ㅎ	1
바른 거 같지 않게 자연스러운 입술색이고 지속력 최고입니다	1
광복절 끼고 어쩌고 하며 배송이 많이 늦었지만 품질은 맘에 들어요. 색상도 좋고 다만 향 좀 강하 네오	0
너무 예뻐요ㅎㅎㅎ 가격대비 질도 좋음 배송도 빠르고 정말 싸게 샀어요	1
 지속력은 잘 모르겠는데.. 발색 진짜 이쁜 거 같아요	1
 저렴하게 잘 구입한 것 같아요. 발색 이쁘게 나오면 좋겠네 오. 삐아 처음 사보는데 실망하지 않으면 좋겠어요.	1
색상 연해용 그런데 품질은 좋아요	0
색 진짜 이쁩니다 배송도 엄청 빨리 왔어요 사은품 주셔서 정말 좋았습니다 다음에 또 이용할 겁니다	1
사진처럼 야리야리한 발색이고 살짝 톤다운된 핑크 네오 가을에 잘 어울리는 색상 이예요 이걸 바탕으로 깔고 쨍한 색상 바르면 생기 있어 보여요	1
 페리페라 색상 너무 예뻐요 사업 번창하세요	1
 지속력 오래 가 나오 색감도 예뻐요	1
몽환적은 진짜 대박이네 오 발색 좋고 밀착력도 좋고 지금 바른지 서너 시간 정도 되는데 커피 마시고 다 해도 여전히 입술은 살아 있네요ㅋ	1
부드럽게 발리고 색상 너무 이쁘고 근데 겨울철에는 각질부각 될 수 있을 거 같아요 립밤 약간. 지속력은 뭐 다른 틴트들이랑 비슷해요	1
기대했던 대로에요 색상 너무 이뻐요	1
스마트폰 정액제를 쓰고 있는 사용자에게 정액제의 한도에 알맞게 쓰게하는 유용한 앱이라고 생각함	1
 배송이 조금 느렸어요 품질은 잘 왔어요 차분한 색상 줄 알았는데 좀쨍하네오ㅠㅠ 그래도 이뻐요	0
 저렴하길래. 구매해봤습니다 좋아요 오래가고 색상 좋아요	1
매장에 원하는 색상이 없어서 인터넷으로 구매했습니다. 원하던 색상을 구하게 되어 발품을 덜었습니다. 배송 무지 빠르고요.	1
 누드베이지보단 살짝 주황색 빛이 도는 느낌 각질 아니면 팍팍 쓰고 싶네요.. ㅠㅠ 아쉬워요	0
너무 예쁜 색상 이예요. 번지지 않아 좋아요	1
 발색 없고 입술에서 붕붕 뜨네요ㅠ잘못 구매한 듯	0
학생으로서 수업 도중 궁금한 점이나 검색이 필요한 경우에 쓰고 있습니다 단순히 검색엔진으로서 기능도 만족하고 있고 그날그날 뉴스를 보는데 사용하기 좋아서 만족합니다	1
각질 부각 심하지 않고 좋아요 저렴 가격에 득템ㅎㅎ	1
두 개 구매했어 요일 단 보기보다 케이스가 가볍고요 삐아 립스틱 항상 구경만 했는데 가격대비 너무 젛아요	1
생각보다 색상.. 좀 더 밝으면 좋았을 거 같아요	0
새로 나온 신상이라 구하기 어려웠는데 배송 빠르고 좋아요	1
비싼립 보다 삐아 색상 별로 사는 게 이득인 거 같아요 브랜드처럼 진짜 발색 장난 아니고 색상 이며 텍스처며 어디 하나 모자란 곳 없는 삐아	1
굿굿 두 색상 다 제 입술에 발색해봤는데 너무 잘 어울려요... 진짜 마음에 들어요	1
매트하지만 발색 좋네요 ㅎㅎ 이 가격에 오프라인 로드숍 비교하면 비교가 안되는 퀄리티 리티 네오 많이 파세요	1
만족 만족 만족 만족입니다 다른 색상 더 사고 싶어요 올리브영보다 저렴하게 잘 산 것 같아요	1
 색상도 이쁘고 발림성이 좋아요 근데 립스틱 향 별로예요 다른 색도 사고 싶어요	0
 저렴한 가격에 샀는데 너무 만족이에요 제가 원하던 색깔이고 발림 좋고 제가 찾던 매트함도 있어서 좋아요 다른 색상으로 또 구매하고 싶어요	1
 페리페라 색 이뻐요 가격 품질 사려고 애쓰다가 그냥 이게 보이길래 샀는데 레드 컬런데 엄청 이뻐요 페리페라	1
매트한데 부드럽게 발색 됩니다. 자연스러운 색상이 마음에 들어요.	1
매트하면서 실키 한 발림이 쓰고 있던 생과 비슷하네 오 지속력 아직 잘 모르겠지만 발색도 좋고 가성비 최고 네오	0
바를 때 좀 진득하게 발린다는 느낌 근데 바르자마자 색상 쨍하게 발색 근데 좀 지나니 입술이 건조한 건 아닌데 뽀송뽀송 느낌 완전 독특 근데 컵에는 많이 묻어 나와서 아쉽ㅠ	1
1호. 4호 2개 구매했는데 화면보다 살짝 연한 감은 있지만 입술에 발랐을 때 색상 정말 이쁘네 오 데일리로 사용하기도 참 좋을 거 같네요	1
색 별로 다 사구싳네옹 ㅎㅎㅎ 사세여 다사세요 좋습니다 가격대비 짱 이디요 삐아는 립스틱더좋구 아이섀도도좋구 다 조우	1
보이는 그대로 색상 예뻐요	1
요즘 제가 엄한 색에 꽂혀서 잉크 튜드 색상 후기 보자마자 이건 사야 한다고 주문했는데 진짜 딱 인주 색이네 오 ㅋㅋ그리고 쿨톤에게는 그냥 그래요ㅜㅜ	0
 배송 빠르고 좋았어요 다만 품질은 제가 기대했던 색상 아니라 아쉽 ㅠㅠ	0
피씨카톡이 가능해지면서 파일도 쉽게 올릴 수 있어서 편하다 또한 데이터도 많이 안들어가서 좋다	1
젛아요 예뻐요 지속력도 괜찮고 바르기도 편해요 다만 각질부각 시간 지나면 생겨요 뭐 먹거나 오래 지난 뒤에는 다 지웠다가 다시 바르는 게 더 예뻐요	0
브랜드 거랑 비교해서 밀리지 않아요 입술 착색되는 거나 그런 건 오래 써봐야 알 거 같은데 가격대비 정말 강추 고요 색도 다양하고 좋습니다	1
 페리페라 벨벳 리브는 믿고 사는 것 같아요 가격 저렴하고 색도 너무 예뻐서 색깔 별로 사고 싶어요 지속력도 짱	1
 틴트 색상 너무너무 이쁘고 팩트도 커버력 있고 괜찮네 오 잘 쓰겠습니다	1
 페리페라 잉크 벨벳 8호 누드 색상에 비해ㅜ 발색 좋고 입술 편안합니다 잘 쓸게요 예쁜 품질 감사해요	1
사람마다 발색 달라서 다른 분들 후기와는 조금 다르지만 그래도 매우 만족합니다 너무 예뻐요	1
고혹적이 생각보다 색상 라놀라 기는 했지만ㅋㅋ 발림성이나 발색 다 만족합니다ㅎ 싸게 잘 샀어요	0
예전에 사용했던 어플이지만 인기가 조금은 지난 게임 어플이라고 생각합니다 하지만 처음 사용자들은 흥미를 느낄수 있을만한 게임 어플이라고 생각합니다	0
색상 다양하길래 여러 개 사서 써보았으나 그닥 좋진 않은 듯 그냥 가격대비 첨에 발색 잘 돼서	0
재미도 있고 해서 매일매일 한두개씩 챙겨보는 편이다 별점도 있어서 높은 것을 챙겨보기도 퍈하며 최근에는 스마트툰이있어서 더 생생하게 즐길수 있다ㅡ	1
색깔도 맘에 들고 발색 보 좋아요 맥 레트로 매트 라인보단 덜 매트한데 밀착력 좀 떨어져요ㅠ	0
깔끔하고 사용하기편하고 사용자수도 많습니다 해시태그라고  새로운 신 기능이 있어서 좋은 아이디어인 것 같습니다  	1
 파우더 리 하게 돼서 좋아요ㅎ 발색 짱	1
다른  앱은 잘 이용하지 않는데 카카오톡은 매일매일 이용하고 있다 요즘시대에 없으면 안될 존재가 되었다	1
 색상 이쁘나 클렌징 해도 입술에 색상이 남아요.. 안 좋은 성분 있는 건가...	0
색감 예쁘고 좋아요	1
새로 나온 색들 다 취향저격ㅠㅠ 색상. 진짜 예뻐요. 착색도 저색으로 다면 좋겠지만 많은 거 바라지 않아요ㅠㅠㅠ그냥 너무 예쁨	1
만 족해요 색상 이쁘고 좋아요 7호는 톤다운 된 색상 차분하니 좋아요. 착색 핫핑크..	1
 저렴하고 색상 마음에 들어요	1
그냥 그래요. 색상 모. 생각했던 거랑 좀 다름	0
사람들이 제일 많이 사용하는 메신저라서 사용하고있다 인터페이스나 사용방법 등이 어렵지 않고 사용하기 편리하다 최근에 광고가 많아진 것 같아서 가끔 불편하기도	1
급할때 카톡으로 연락이 되지않거나 카톡친구가 아닌경우 연락하기에 좋다 만족 만족만족 ㅠ	1
 입술각질이 너무 부각돼요 ... 향 이랑 색깔은 좋은 거 같아요... 배송은 빨랐어요...	1
색 이쁘네 오ㅋ 발색 잘 돼요	1
 틴트 기능 크지는 않아요 오일리 해서 생각보단 별로예요..	0
 저렴하게 구매해서 만족하고요 색상 쨍하니 너무 이뻐요 단지 리무 브로 뻑뻑 문질러도 전 잘 안 지워지네 오	1
 색상 예뻐요 ㅋㅋ원래 쓰던 거랑 새로 산 거랑 두 개 샀는데 만족합니다 ㅋㅋ많이 파세요 ㅎㅎ	1
너무 이쁜 색상...	1
만족ㅎ  요 배송 빠르고 색상 예뻐요	1
와이파이 등으로 데이터 문제만 해결하면 공짜로 전화할 수 있다는 점에서 편리하며 그룹콜 기능도 좋다	1
색깔 두 가지 샀는데 둘 다 넘나 이쁘고 좋습니다 이 봄에 잘 어울리는 색상 같아요 오래 쓸 수 있을 거 같아요	1
사은품 으로 립스틱 1플러스1 넣어주셨네 오 시리즈 10개 다 모아보려고요 몽환적 어제 배송 받아 바로 사용했는데 색깔 너무 예뻐요	1
너무 예뻐요 색상 ㅎㅎ언제나 만족합니다 페리페라 틴트는	1
제 입술색상 자연스럽네오.사실 제가 기대했던 색상 아니지만 질감 발색 지속력 면에서 만족스러워요.	0
다 좋고 색상 이쁜대요 입술이 너무 각질이 많이 생기고 발색이 오래가서 성분이 뭔가 생각해 보게 되는	1
 형광 있는 색상인데 입에 펴 바르면 예쁜 야리야리 코랄로 발색 돼요	1
 지속력 짱 ㅋㅋㅋ	1
두 번째 구입인데 매트하면서 차분한 스킨색 이 맘에 들어 또 구매했네 오... 가격 저렴하니 여러모로 맘에 드는 립스틱입니다	1
매트한 느낌 좋아해서 샀어 용색 둘 다 이쁘고요 가격 참 착하네 오 품질도 훌륭합니다 많이 파세요	1
색깔 기다리던 색 배송 빨라요	1
 색상은 다 이쁜데 지속력 아쉽네오ㅠㅠ	0
다양한 음악을 들을 수 있는 매우 유용한 앱이라고 생각합니다 잘 사용하고 있습니다	1
색 이쁨. 발색 괜츈. 하지만 지속력은... ㅠ	1
베이지 색상의 색이 있으면 좋겠다 싶어서 구매를 했어요 정말 마음에 들어요	1
7 색상 너무 예뻐서 이것만 발라요 1플러스1 살 의향도 있어요 자기가 쿨템이다 싶으면 겟 하세요	1
 저렴한 가격 발색은 괜찮네 오	1
매트하다고 뻑뻑할 줄 알았는데 부드럽게 잘 발려 굿굿 색상 굿굿 가격도 굿굿굿	1
편의성아주좋다 다소 사용법을 아직 많이들 모르지만 처음 조그안 시간투자하면 잘사용 가능하다 하지만 프로그램자체 문제가 ㅣ다	1
 색상 이쁘고 다른 데보다 싸게 잘 샀어요 배송도 빠르고 뾱뾱이도 완전 많이 감싸져서 왔더라고요 이쁨니다	1
우리나라 사람들에게 가장 적합한 서비스 인것같다 실시간으로 뜨고 가사님의 번호까지 설정하지 않아도 한번에 볼 수있어서 좋다	1
몽상적 너무 이뻐요 매트립인데도 각질부각 거의 없고 최곱니다 삐아 립스틱 짱	1
 색상도 너무 이쁘고 매트한 느낌도 좋아요 배송 진짜 빠르네 오	1
믿고 쓰는 페리페라입니다. 지속력 좋고 색상도 예쁘네 오. 배송도 빨라서 너무 좋았어요	1
벨벳 중에 딱 맘에 드는 색상 없네요. 이 레드가 좀 차분한 색상라... 좀 더 진했으면 좋았을 듯	0
 삐아 립스틱이 최고인 듯 각질 안 뜨고	0
이 가격에 두 가지 색상인 것도 마음에 들지만 발색이 너무 예뻐요 텍스처도 매트이지만 촉촉한 편이라 각질부각 적어요	0
김치 국물 색상 ㅋㅋㅋ	0
벨벳 이름처럼 발림성 최고에요 부드럽고 뽀송뽀송 하게 마무리되고 휴지로 닦거나 밥 먹어도 거의 안 지워져요	1
 저렴하게 구매해서 기분 좋아요 ㅎㅎ 색상 이뻐요 ㅎㅎ 잘 쓸게요 ㅎㅎ	1
 색상 이쁘네 오 양 조절 힘든 거 빼놓고는 다 좋습니다 잘 쓸게요	0
겁나 이쁘네 오 가격 저렴하규	1
예뻐요 근데 색들이 다 착색 핑크색으로 남아요	0
4호 7호 색상 차분해서 여름에 샀던 립스틱들이랑 섞어서 발라도 이쁠 것 같아요 빠른 배송 좋은 품질입니다.	1
도착 시간을 고치면 그에 맞춰 출발 시간도 잡아줘서 좋다 또한 버스가 몇분 후 도착인지 등 실시간 정보를 주는 것이 좋다 다만 전철이 늦어지는 것도 알려줬으면 좋겠다	1
 틴트는 항상 에뛰드하우스 품질만 써요 벌써 몇 개나 쓰고 있는지 모르겠어요ㅎㅎ너무 좋아요 색상 저한텐 오렌지레드가 제일 잘 맞네요	1
부동산에 가야할 번거로움이 없이 주변의 전 월세에 대한 정보를 위치나 가격대로 별로 잘 정리해놔서 유용하게 잘 쓰고 있다 	1
너무너무 예뻐요. 색상 마음에 듭니다.	1
싸게 잘 샀어요 지속력이 엄청 길어서 좋기는 하지만 착색 아이리무버에도 잘안지워지네오ㅠㅠ	0
부드럽게 잘 발리 네오 근데 색상 차이가 크게 나지 않네요. 그래서 쏘쏘해요	0
발 성이 다른 것보다 별로 지만 색상도 매우 연하지 먼 나쁘지 안 하여 일단 써봅니다 배송 빨라서 여.	1
늘 쓰던 색상 이예요 배송도 빠르고 좋네요	1
2호랑 5호 구매했는데 색상 얼굴 환하게 밝혀줍니다 지속력도 좋고 4호도 추가구매하려고요	1
 틴트 이름처럼 색상이 청순포텐이에요 은은한 색상 정말 마음에 들어요 잘 지워지지도 않고 예뻐요	1
 색상도 그렇고 조금 매트하긴 한데 안고 갈 정도로 색상도 예쁘고 마음에 들어요 ㅎㅎ 잘 산 거 같아요 무엇보다 배송 엄청 빨랐어요	1
 색상 완전 짱 이쁘고 질감도 좋네요	1
 틴트를 첩 써봐서 생각보다는 색상 잘 나지 않네요 ㅎㅎ	0
 배송은 2 3일 만에 왔어요 색깔은 말린장밋빛으로 예뻐요 하지만 각질 부각이 있어요	0
 품질평에 매트하다던데 부드럽고 진한 매트한 느낌이에요. 발색 선명하고 이뻐요. 쨍한 강렬함보다 둔탁한 깊고 진한 강렬한 색상 이예요.	1
스마트폰으로 문서나 등을 많이 다운받는데 스마트폰으로는 일일이 관리하게 힘들때가 있다 클린 마스터로 그런것들을 한번에 정리할 수 있어서 좋다	1
색감 예쁘고 잘 지워지지 않아서 좋아요.	1
8호 청순포텐이랑 같이 샀는데 둘이 섞어 써도 꽤 괜찮습니다. 지속력이야 뭐 워낙 괴물인 걸로 유명하니까...ㅎㅎ 각질부각 매트한 립품질 치고 덜한 편입니다	0
너무너무 예뻐요 0 색상 너무 존예... 감사합니다 많이 많이 파세요	1
만족해요. 배송 품질도	1
남심 저격 색상 생각보다 어둡다고 해야 되나 탁하다고 해야 되나 암튼 쨍하진 않아서 왠지 가을웜에 어울릴 것 같다.	0
 지속력 질감 색상 모두 만족합니다 착색 핑크로 올라오는 것만 빼면 다 좋아요	0
굿 좋아요 근데 벨벳 느낌은 뭔가.. 익숙지 않음 색은 정말 예쁜데 질감 좀만 편했으면	0
실시간으로 날씨정보를 제공해주는 좋은 어플이다 위젯으로 떠서 일일이 확인하는 귀찮음도 없어서 좋다	1
우선 가성비 갑입니다 하지만 화면보다 색상 탁하다고 해야 되나 선명하지 못하네욥 특히 4호 및 6호 하여튼 써볼게요	0
부드럽고 색상 이뻐요	1
이뻐요ㅠ색 이뻐요 이런 색은 없엇능데 좋아요 근데 발림성 미끄덩 덜매트해여 각질부각 되는겈빼고색맘에듦	0
 핑크 착색 어쩔 수 없지만 색상 ml 비비크림로 너무 이쁨	0
너무 좋아요 지속력도 좋고 발색 좋고 색상 이뻐요 최고에요	1
 최예쁨템 이쁜 색상 이네요ㅎ벨벳 느낌으로 부드럽게 발려요	1
 배송 은보똥입니다 나쁘진 않고요 색은 ... 겅각보닼 생각보다는ㅜㅜ그냥 그 내야	0
매트한 립스틱 바른 거 같이 마무리되는 텍스처입니다. 색상 색상 이고요 제가 원하던 색상 ㅎㅎ 이쁩니다	1
저랑 안 어울리는 색상었어요..	0
 색상 야리야리하고 예뻐요 많이 발라도 티가 안 나긴 하지만 베이스로 깔려고요	1
카카오톡에서 가장 개선되어야할점은 내게 보내기 기능이 없다는것이다 많은사람들이 카카오톡버전을 사진등을 쉽게 다운받기위해 많이들 사용하는데 내게 보낼수있는기능이있다면 훨씬 좋을것 같다 	1
 품질평이 발색은 좋은데 지속력 약하다 해서 걱정했는데 말을 안 해서인지.. 지속력 약하다는 생각은 안 들었어요 자연스럽고 예뻐요	1
 틴트는 보통 메마른데 요건 촉촉한 느낌에 발색 예쁘고 지속력도 짱 딸이랑 쓰려고 2개 신청해서 무료 배송가 지 득템	1
 입술에 발랐을 때 색 발색 잘되고 이뻐요	1
사진에서처럼 색감 쨍하고 좋았고 하자 없이 품질이 잘 왔어요 배송도 빨랐고요 텍스처도 마음에 들고 기회가 되면 재구매 하고 싶습니다	1
두껍게 발리지 않고 거의 바른 느낌은 없는데 발색 진하고 오래가요 다음에 또 구매할게요	1
13호와 14호 주문했습니다. 두 색상 그러데이션 해서 바르면 예뻐요	1
그냥 무난해용 빨간 케이스 립스틱은 향 별로에요 ㅜㅜㅜ색은 누드톤 립 첨 사용해보는데 이쁘네 오ㅎㅎ	0
많이 매트할까 봐 걱정했는데 괜찮아요 색상 마음에 들고 이뻐요 조금은 건조한 스타일이니 참고하세요	1
색은 진짜 진짜 이쁜데 저한테는 안 맞는지 입술에 오돌도돌 한 게 올라와서 못쓰겠어요ㅠ 쓰실 분들은 성분 잘 확인하시고 맞는지 안 맞는지 따져보신 다음에 사용하세요ㅠㅠ	0
리얼 색상 좀 아닌 듯	0
예뻐요 배송 좀 느렸어요	0
 색상 이쁘고 잘 지워지지 않아 좋아요	1
 색상가 화사해요. 하루 종일 유지도 잘 되고요. 신경 써서 클렌징을 해야 할 정도로 착색 잘되요	1
 지속력 좋고 립스틱 밑에 바르니 발색도 높여주니 오	1
제형 좀 꾸덕 해져서 온건 기분 탓인지 모르겠지만 번들 꺼리는 거 싫어하는 저한테는 괜차는거같네용	0
색이 진짜 예뻐요 근데 각질부각 있어요. 처음에는 뭔가 했는데 구매평 보니까 그냥 이 품질 이 란 가보다 하고 써요 쓸만한 것 같아요	0
만족합니다. 배송 빠르고 색상 이쁩니다.	1
 발색 좀 얼룩이죠요. 그리고 지울 땐 정말 힘들게 지워져요	0
다른 그 어디보다 저렴하고 품질도 좋고 배송도 좋고 서비스도 좋고 포장 좋고 안 좋은 거는 뭐죠 이해가 안 가는 회사네	1
강적이랑 지적 두 개 샀는데 개인적으로 지적이 더 맘에 들어요 말린장미색 비슷하고 발림 좋네요 지속력은 아직 모르겠지만	1
 아련폭발 기대 중요 ㅋ 배송 빠르고 좋네요 ㅎㅎ	1
 색상이 토인스럽지 않고 예뻐요 그리고 생각보다 덜 건조하고요 뽀송뽀송 해요 다만 주름과 각질부각 장난 없네요.. ㅎ	1
드디어 핑크로 착색되지 않고 본토 색상 그대로 오렌지로 착색되어 감동입니다	1
너무 이쁜 색상 바르면. 맘. 가지 산뜻해지는 립스틱이 색상 나에겐 처음이지만 너무 마음에 든다는 또 구매 의사 있음	1
음... 생각보다 탁하고 색상 많이 도 네오	0
 지속력 높기 때문에 제대로 지우려면 꼭 필요해요 이걸 쓰면 깨끗하게 지워져서 좋아요 추천 합니다.	1
게임을 안하는 나로서는 네이버 웹툰이 가뭄에 단비 같은 존재라고 해야 하나편리하게 이용가능하고 부담없고 다 좋음 	1
 입술에 착색 잘되고.. 너무 매트하지도 미끌 꺼리지도 않고 적당해서 좋아요. 색도 개인적으로 원하던 색이라 맘에 들어	1
매트하긴 한데 발색 잘되고 색도 이뻐요 둘 다색이 자연스럽고 여러 번 발라야 더 이쁘네 오 저렴하게 잘 샀어요	1
너무 착한 가격에 세개나... 너무 좋네요 매트 하긴 한데 색상 정말 예뻐요 같이 준 립펜슬도 부드럽게 너무 잘 발려요	1
1호랑 4호인가 삿네용만족하고 사용할 생각입니다 발색도 괜찮고 ㅋㅋ 배송 좋네요 가격대비 만족이요	1
살짝 매트하긴 하지만 색상 진짜 예쁘네요 ㅎㅎㅎ 립스틱 되게 가볍고 케이스도 군더더기 없이 깔끔 해서 좋아요	1
로드 숍은 최예쁨템 다 품절이어서 여기서 시켰는데 맘에 듭니다. 가격 2500원 정도 저렴해서 더 굿인 듯 배송도 빨라요 ㅋ	1
스트리밍 재생 다운로드 추천음악까지 다양한 측면에서 음악을 듣는 사람들을 배려한 음악앱이라고 생각한다 	1
미모열일 너무 이쁜 핫 핑크 무엇보다 발색이 너무 좋아요 발림 좋고 너무 좋아요 다른 색상도 구입했는데 저랑 잘 맞았으면 좋겠어요 ㅋ	1
나쁘지 않아요 다만 각질부각 주름끼임 약간 있네요	0
카카오톡을 사용함으로써 페이스북 메시지를 이용하는 경우가 많지 않음 서비스는 매우 안정적으로 느껴짐	1
 배송 시 작은 알려주더니 그 뒤로는 연락을 안 줘서 하마터면 반송될 뻔했습니다 서비스가 별로 네오	0
부드럽고 각질부각 없음 굿	1
가을에 바르기 좋은 색이에요ㅎㅎ 뽀송뽀송 한 매트한 질감이 맘에 듭니다 저렴하게 구매해서 만족합니다	1
매혹적은 진한 분홍 장미색으로 생각보다 더 예쁘네 오자 극적은 좀 아줌마 스탈.. 같아서 다른 연한 립스틱 먼저 바르고 안쪽에 포인트 정도로만 써야 할 듯요 가격대비 훌륭합니다	1
 촉촉하고 색이 예뻐요. 오랜만에 다시 구매해봤는데 발색 좋고 촉촉하고 좋네요. 세 가지 색상 다 예뻐요	1
복합 처음 쨍한 색상 좋아하는데 뒤늦게 요걸 알아가지고 더 빨리 못 산 게 아쉽네 오 오자마자 살짝 발라봤는데 안 지워질 정도ㅋ 발림 좋고 모든 면에서 만족	1
딸내미 쓰길래 사용해보고 이뻐서 또 주문요 ㅎㅎ그냥 잉크도 지속력 짱인데 요 아이도 괜찮네 오 색상 이쁘고	1
다른 진한색들보다 각질부각 너무 심하네요... 색도 잘 안 맞고..	0
 색상 이쁘고 다 맘에 드네요 담에 또 이용해야겠어요	1
정말 핑크핑크 하네요 근데 다른 것도 다 쓰고 나면 착색 핑크로 되므로흠일단 계속 써보고 있던 거랑 섞어 써보구얼귤이 확 밝아 보이긴 하는데요 음음	0
명성 듣고 주문했는데 득템 한 거 같아요. 여주인공이랑 외모성수기 주문했는데도 가지 모두 발색이랑 발림 너무 좋네요. 다른 색상도 탐나 네오.	1
 저렴한 가격에 색상 엄청 예뻐요 향은 과일향 나요	1
몽환적 색깔 누디 누디 다만 각질관리 잘해야겠어요	0
 품질평이 많이 있는 걸 보시면 아시겠지만 역시 그만큼 색상 이쁘고 오래가서 요새 얘네만 발라요 좋은 품질 많이 만들어주세요	1
매일 지하철을 이용할 때마다 이 어플을 사용합니다 다만 비슷한 어플들과 네이버 지도 앱에도 비슷한 기능이 있어서 큰 차이를 모르겠습니다	1
 색상 좋고 발림성도 나름 좋은데 각질부각이 잘 되네 오 ㅋㅋ 색상 오래 지속된다는데 그건 아직 잘 모르겠어요 ㅋ	1
 배송도 빨랐고 뽁뽁이로 잘 포장되어 있어서 심지어 품질 상자도 정말 멀쩡할 정도였어요 색상도 예쁘고요 좀 건조하긴 한데 원래 제형 그런 거라서 이해 가능한 부분이에요	0
 색상 이쁘고 만족합니다 배송은 조금 느린 듯	1
저에겐 색상 안 어울리지만 질감은 진짜 마음에 들어요	0
 지속력 좋아서 또 구매합니다	1
S S 신설 색상 너무 이뻐요 ㅎㅎ 많이 파세요	1
색감도 예쁘고 빠른 배송 감사합니다.	1
다른 색상도 구입하고 싶을 정도로 너무 맘에 드는 품질이에요 배송 빠르고 좋아요	1
색상 보는 거랑 다르네 오	0
 배송 느리지만 만족	0
발림 좋고 오래가 네오 색감 선명하니 이뻐요	1
색깔 별로 샀는데 이쁩니다 오전에 한번 발라도 오후가 지 가서 편해요 다만 착색 땜에 지우기는 힘들어요	0
 지속력 질감 색상 모두 만족합니다 착색이 핑크로 올라오는 것만 빼면 다 좋아요	1
외국에 있는 펜팔친구들은 카톡보다 라인을 더 많이사용하여 그친구들과 대화할때는 이 앱을 이용한다 카톡과 마찬가지로 좋다	1
휴대폰의 데이터 사용량을 바로바로 알 수 있어서 편리하고 위젯을 알림창에 설정할 수 있어서 편리하다 	1
2호와 함께 구매했어요 좀 핫한 핑크를 원했는데 그렇진 않네요 발색이나 가격 배송 다 맘에 듭니다	1
캐쉬를 충전하면 좋은 것들이 게임상에 너무많기때문에 무료어플이지만 분리한점이많음     	0
딸아이가 같이 쓰자고 난리 네오. 가격대비 맘에 들어요. 색상도 이쁘고요.	1
 진한색이 안 어울려서 샀는데 정말 마음에 들어요 지속력도 좋고 약간 건조한 느낌이 있는데 각질부각 없어요	1
8번이 없어서 여기서 구했어요 색상 너무 예쁘네 오	1
맥 칠리라는 말을 듣고 샀지만... 그건 아니고 발림성은 좀 매트하지만 나쁘지 않은 지속력 발색 때문에 좋네요 지적은 정말 지적인 색	1
조아요넘이뻐요 근데 양 조절 잘 해야 대여	0
3개 구입했는데 다 이뻐요 배송 빠르고	1
감성적인 색상 넘버 식스 예쁘네 오 정말 감성 돋는 색상 입니다 ㅎㅎ 많이 파세요 ㅎ 감성적 너무 맘에 듦	1
원래 자극적인가 적극적 새빨간 거 주문하려 했는데 잘못 주문해서 첨받고 망했다 했는데 나름 이 색도 괜찮아요 근데 삐아 립스틱은 너무 크레파스향 안 좋은 향 ㅜ맛 없어요	0
구매하고 하루도 안돼서 배송 왔어요 대박 색상 너무 이쁘고 잘 쓸게요	1
 저렴하게 구입했어요 배송은 빨랐고요 마음에 들어요 예쁜 색상 립스틱이에요 요즘 이런 색상 마음에 드네요	1
2가지 색상 모두 이뻐요	1
 페리페라 틴트 모르고 사는 사람 없잖아요 ㅋㅋ 지속력 대박 매장에서 테스터 해보고 사서 그대로 네오	1
매트할 줄 알았는데 부드럽게 발리 네오 얌전해 보이는 색상 입니다 ㅎㅎ	1
